occ,year,delta_e,delta_DAIOE,DAIOE_cum,pctl_cum
29-2011.02,2012,0.12845654855236247,0.016501084865985456,0.04834432965809868,71.81347150259067
29-2011.03,2012,0.11975653959601296,0.014341628776011419,0.039735847702308785,55.233160621761655
29-2012.00,2012,0.1102627523973866,0.012157874566247385,0.035135865218327546,46.32124352331606
29-2021.00,2012,0.09994174163994485,0.009988351722025486,0.02732904448514484,33.26424870466321
29-2031.00,2012,0.10896500784552922,0.011873372934776244,0.03606064961072449,48.704663212435236
29-2032.00,2012,0.10876113819760841,0.011828985182039274,0.03271121602086927,42.69430051813472
29-2033.00,2012,0.11320794433531269,0.012816038660627256,0.03898731944345395,53.67875647668394
29-2034.00,2012,0.09757394714654223,0.009520675161756217,0.027220745812039066,32.74611398963731
29-2035.00,2012,0.10900069080154615,0.011881150595214267,0.03375292342870173,44.4559585492228
29-2041.00,2012,0.09712616890859958,0.009433492686861816,0.026672641031244216,31.70984455958549
29-2051.00,2012,0.10648609343410002,0.01133928809485588,0.032758084123048356,42.7979274611399
29-2052.00,2012,0.11522901376982311,0.013277725614366085,0.03646846763038236,49.22279792746114
29-2053.00,2012,0.09994373892156047,0.009988750949621041,0.03184249844672793,41.24352331606217
29-2054.00,2012,0.108777086831929,0.011832454619641023,0.035532613805691775,47.56476683937824
29-2055.00,2012,0.10758510015116561,0.011574553774536334,0.03062594355668285,38.652849740932645
29-2056.00,2012,0.10051304401269708,0.01010287201669838,0.03092436542296204,39.27461139896373
29-2057.00,2012,0.10969383003428507,0.01203273634759062,0.03402286169910851,44.766839378238345
29-2061.00,2012,0.09558060690185974,0.009135652415727837,0.027242668381639246,32.95336787564767
29-2071.00,2012,0.12398494530843646,0.01537226666313598,0.044119064625568784,63.41968911917098
29-2081.00,2012,0.1096727174919351,0.012028104962065808,0.03289601665809249,43.10880829015544
29-2091.00,2012,0.10994627035801069,0.01208818236563678,0.03863605936363166,53.16062176165803
29-2092.00,2012,0.1229828576848207,0.015124783284324862,0.040886860676617794,57.30569948186528
29-2099.01,2012,0.11808807475619698,0.013944793399625167,0.04401816220223657,63.21243523316062
29-2099.05,2012,0.1123217740857867,0.012616180933778504,0.03544758544573764,47.35751295336787
29-2099.06,2012,0.09778747315290043,0.009562389905629222,0.027497747883302878,33.575129533678755
29-2099.07,2012,0.09794497319017255,0.00959321777322362,0.025765480722937953,29.94818652849741
29-9011.00,2012,0.13246458881077994,0.017546867288809005,0.053535771337970495,83.00518134715026
29-9012.00,2012,0.11708761516649946,0.013709509625378273,0.04029996203839706,56.16580310880829
29-9091.00,2012,0.10297778442926302,0.010604424085959765,0.03319077050759474,43.73056994818653
29-9092.00,2012,0.12984741008429473,0.016860349905599006,0.060056425801095686,94.30051813471502
29-9099.01,2012,0.11375131792530727,0.01293936232974433,0.041830788083673465,59.37823834196891
31-1011.00,2012,0.09384657307121934,0.00880717927721171,0.02536082996068677,29.22279792746114
31-1013.00,2012,0.09810311138392089,0.009624220463205988,0.027024613681092012,32.2279792746114
31-1014.00,2012,0.08267612126413301,0.006835341027281627,0.018449555349265196,10.77720207253886
31-1015.00,2012,0.06090102335537269,0.0037089346457316497,0.009358167606246524,0.7253886010362695
31-2011.00,2012,0.09455049614720284,0.00893979632168222,0.027521821265491443,33.67875647668394
31-2012.00,2012,0.08152329737145324,0.006646048014314394,0.01977111485676237,14.715025906735752
31-2021.00,2012,0.09448834554781887,0.008928047444364023,0.026402416262519976,31.088082901554404
31-2022.00,2012,0.0821264823441791,0.006744759102228762,0.018880858984296724,11.917098445595855
31-9011.00,2012,0.05872647187988857,0.0034487984994593427,0.010699557888041104,1.3471502590673574
31-9091.00,2012,0.09182139103131497,0.00843116785092565,0.02271557457907035,22.590673575129532
31-9092.00,2012,0.11147146349281606,0.012425887173230224,0.0366466820166057,49.4300518134715
31-9093.00,2012,0.09903766144677127,0.009808458384845285,0.025565964152616562,29.533678756476682
31-9094.00,2012,0.12320104003827459,0.015178496266512539,0.04070278676825756,57.09844559585492
31-9095.00,2012,0.10664956117680804,0.011374128899205721,0.029568144170709847,37.82383419689119
31-9096.00,2012,0.08710435026193106,0.007587167834553169,0.02160079653828632,19.481865284974095
31-9097.00,2012,0.10976405768397661,0.012048148359251344,0.03291656317837041,43.21243523316062
31-9099.01,2012,0.12460365090622007,0.015526069819159157,0.04258823009818467,61.13989637305699
31-9099.02,2012,0.09808542267382861,0.009620750141103612,0.02650272843119297,31.502590673575128
33-1011.00,2012,0.09801556903847386,0.009607051773935836,0.027815513380925097,34.196891191709845
33-1012.00,2012,0.10382362744611712,0.010779345616070123,0.031451686392554926,40.62176165803109
33-1021.01,2012,0.10244370027117208,0.010494711725249743,0.02991920441321179,38.031088082901555
33-1021.02,2012,0.09884263891958135,0.009769867268586738,0.028580050524971902,35.751295336787564
33-2011.01,2012,0.08496017398871801,0.0072182311641932366,0.018699239615581773,11.50259067357513
33-2011.02,2012,0.08971133551811872,0.008048123720444469,0.02062339388182145,16.373056994818654
33-2021.01,2012,0.13173171785641108,0.017353245489401092,0.04981450312375508,73.98963730569949
33-2021.02,2012,0.11836012908167465,0.014009120156230685,0.040103015199372455,55.751295336787564
33-2022.00,2012,0.11855650214349027,0.014055644200499413,0.04122278903817406,57.92746113989637
33-3011.00,2012,0.08720459369234144,0.007604641161046357,0.02070267479422186,16.580310880829014
33-3012.00,2012,0.09049779800365944,0.008189851443511146,0.022146064905291713,21.139896373056995
33-3021.01,2012,0.10643266750157196,0.011327912711500172,0.0340896158475398,44.870466321243526
33-3021.02,2012,0.11720598819314917,0.013737243668332623,0.038291672452151905,52.2279792746114
33-3021.03,2012,0.11430855022960884,0.013066444655595007,0.038609228782291,52.84974093264249
33-3021.05,2012,0.1132581005623235,0.01282739734298538,0.03589605397747545,48.39378238341969
33-3021.06,2012,0.14149015370339774,0.020019463595011115,0.06623824877620915,99.58549222797927
33-3031.00,2012,0.10372801477875894,0.010759501049942433,0.029038604373966326,36.78756476683938
33-3041.00,2012,0.09479586707937693,0.008986256415330898,0.02192735378933637,20.518134715025905
33-3051.01,2012,0.09617500185497982,0.009249630981805371,0.025188574660310666,28.497409326424872
33-3051.03,2012,0.09795843758383918,0.009595855493866916,0.02736392233646644,33.36787564766839
33-3052.00,2012,0.09481369647930543,0.008989637040069855,0.024091811179310016,25.906735751295336
33-9011.00,2012,0.09171728460245734,0.008412060294848159,0.023618245722135667,24.974093264248705
33-9021.00,2012,0.12811077723458952,0.016412371243650622,0.05041275295222771,75.5440414507772
33-9031.00,2012,0.13463744353635634,0.018127241202005543,0.05218185918129304,79.48186528497409
33-9032.00,2012,0.11004008010387281,0.012108819229266744,0.030586102606128242,38.54922279792746
33-9091.00,2012,0.09244719873484639,0.008546484553920184,0.019769208768944738,14.61139896373057
33-9092.00,2012,0.10598295797557425,0.011232387381252337,0.031123658022451692,39.58549222797927
33-9093.00,2012,0.1062481901887891,0.011288677918393102,0.031222308306710772,39.89637305699482
33-9099.02,2012,0.11281002635599846,0.012726102046441068,0.037005932170816255,50.259067357512954
35-1011.00,2012,0.09982623404902113,0.009965277004409946,0.031214594707123622,39.79274611398964
35-1012.00,2012,0.09932910571777555,0.009866271242693032,0.028960916153842886,36.58031088082902
35-2011.00,2012,0.06545674802818963,0.004284585862425906,0.012341691606595723,2.901554404145078
35-2012.00,2012,0.08762566460351716,0.00767825709720808,0.021889682649336148,20.310880829015545
35-2013.00,2012,0.08737551779341067,0.007634481109666625,0.021808734915980323,20.10362694300518
35-2014.00,2012,0.09678066188126797,0.009366496514176315,0.02523360494585554,28.60103626943005
35-2015.00,2012,0.09503683567654789,0.009032000135411165,0.024185421840167753,26.321243523316063
35-2021.00,2012,0.07169961699119543,0.00514083507668412,0.012630174471632899,3.1088082901554404
35-3011.00,2012,0.09339042555654045,0.008721771585631723,0.023098832641628136,23.730569948186528
35-3021.00,2012,0.08386729739827804,0.007033723572891215,0.017921636278320816,9.637305699481866
35-3022.00,2012,0.11124943141513145,0.012376435990190037,0.0325176459477443,42.38341968911917
35-3022.01,2012,0.08565158941541304,0.0073361947693864945,0.019200874687790984,12.849740932642487
35-3031.00,2012,0.06922592817477378,0.004792229131658939,0.011825788468252505,2.0725388601036268
35-3041.00,2012,0.0817540749356141,0.006683728768578005,0.015713575889168586,6.632124352331606
35-9011.00,2012,0.05476390050228695,0.002999084798224385,0.0068814925519948954,0.0
35-9021.00,2012,0.0617159887599842,0.003808863268622496,0.008767441420435163,0.41450777202072536
35-9031.00,2012,0.08841005790070564,0.007816338338006122,0.021221703795753638,18.238341968911918
37-1011.00,2012,0.08838400032560859,0.007811731513557178,0.021276345999727886,18.54922279792746
37-1012.00,2012,0.09755614069612997,0.009517200587523107,0.0257858969905005,30.05181347150259
37-2011.00,2012,0.07018233273334012,0.004925559827893265,0.012110115727891758,2.383419689119171
37-2012.00,2012,0.06489846484592388,0.004211810739357617,0.009961341425646083,1.1398963730569949
37-2021.00,2012,0.09794355909719364,0.009592940768625463,0.024939850269240536,27.875647668393782
37-3011.00,2012,0.06871751412107924,0.004722096746980724,0.011456861461932335,1.761658031088083
37-3012.00,2012,0.09055503951117484,0.008200215180870437,0.021332894755470462,18.756476683937823
37-3013.00,2012,0.07757730610934119,0.006018238423182425,0.014952833977338171,5.284974093264249
39-1011.00,2012,0.1367061034945297,0.018688558732657064,0.05770561140874149,90.77720207253886
39-1012.00,2012,0.09955054729328218,0.009910311466392012,0.02797961805584572,34.50777202072539
39-1021.00,2012,0.10630734770314346,0.01130125217567704,0.034727399716072346,45.69948186528497
39-1021.01,2012,0.11369953016752495,0.012927583160315914,0.04223791857913207,60.310880829015545
39-2011.00,2012,0.0868006186201914,0.007534347392847917,0.020990238338691534,17.82383419689119
39-2021.00,2012,0.08188331950747639,0.006704878013563464,0.018233882312818903,10.155440414507773
39-3011.00,2012,0.11269238124459194,0.012699572790576456,0.03533533895655394,47.15025906735751
39-3012.00,2012,0.1179703310138323,0.013916998999513161,0.037988299814226065,51.398963730569946
39-3021.00,2012,0.10815541706775018,0.011697594241098988,0.02782380391199436,34.30051813471503
39-3031.00,2012,0.10459025078542394,0.010939120559357874,0.026369361995635696,30.77720207253886
39-3091.00,2012,0.07857273303210052,0.00617367437613374,0.01563289789962259,6.424870466321243
39-3092.00,2012,0.09802827256543482,0.009609542222163182,0.026473318140927633,31.39896373056995
39-3093.00,2012,0.07002683969805687,0.0049037582780973536,0.012021101470229844,2.2797927461139897
39-4011.00,2012,0.0971510707985863,0.009438330557311927,0.02506553389156503,28.082901554404145
39-4021.00,2012,0.07742427243195586,0.005994517961617721,0.014640134185559041,5.077720207253886
39-4031.00,2012,0.09635936062739861,0.009285126380521057,0.026404576070718576,31.191709844559586
39-5011.00,2012,0.07711336970615583,0.005946471787438272,0.016814997214631262,7.564766839378239
39-5012.00,2012,0.09750252795182165,0.009506742956995762,0.026244602852533692,30.673575129533678
39-5091.00,2012,0.10480003635503614,0.010983047620016896,0.029161940459731618,37.09844559585492
39-5092.00,2012,0.10588560355209692,0.011211761039591839,0.026699290497225386,31.813471502590673
39-5093.00,2012,0.06919198535021762,0.004787530836704729,0.01161320410166725,1.8652849740932642
39-5094.00,2012,0.09901618791200244,0.009804205468624977,0.025556679730372227,29.430051813471504
39-6011.00,2012,0.07417286192922493,0.005501613446771864,0.012786722484940786,3.316062176165803
39-6012.00,2012,0.11604400391528748,0.013466210844691255,0.03838544831606679,52.33160621761658
39-7011.00,2012,0.10060363013596002,0.010121090396533044,0.026703816867803827,31.917098445595855
39-7012.00,2012,0.11956808243867938,0.014296526338062828,0.039355467820723675,54.61139896373057
39-9011.00,2012,0.10521330708360944,0.0110698399874699,0.03254857203403957,42.487046632124354
39-9011.01,2012,0.0982907778941546,0.009661077019038029,0.027106396386243,32.43523316062176
39-9021.00,2012,0.0854711775285706,0.007305322188120432,0.019896017961436935,14.818652849740932
39-9031.00,2012,0.05473774144202338,0.002996220338173804,0.008089121658838423,0.31088082901554404
39-9032.00,2012,0.10065666110953586,0.010131763425719949,0.029275783201111807,37.30569948186528
39-9041.00,2012,0.11807905653789696,0.013942663592879868,0.04104470721762505,57.82383419689119
41-1011.00,2012,0.0996893869154649,0.009937973863581265,0.02920321012203879,37.2020725388601
41-1012.00,2012,0.12793889475567347,0.016368360791303292,0.05425124162035638,84.14507772020725
41-2011.00,2012,0.088288135175915,0.007794794812840638,0.02228931408081809,21.34715025906736
41-2012.00,2012,0.10495273930303516,0.01101507748721086,0.028876953416541618,36.06217616580311
41-2021.00,2012,0.10155886223061814,0.010314202497577675,0.028381859168540056,34.92227979274612
41-2022.00,2012,0.10845767775365273,0.011763067863715178,0.031612641447820736,40.932642487046635
41-2031.00,2012,0.09998999975268966,0.009998000050542877,0.028548490930719574,35.64766839378238
41-3011.00,2012,0.12579249350323854,0.01582375142176231,0.04704651430687425,69.63730569948187
41-3021.00,2012,0.12487784647349773,0.015594476539858468,0.04952258076299601,73.3678756476684
41-3031.01,2012,0.12654740673855205,0.01601424615225253,0.056346122246259275,88.08290155440415
41-3031.02,2012,0.11821291005191602,0.013974292102942387,0.04910176453659738,72.95336787564767
41-3031.03,2012,0.12213907070206528,0.014917952591964103,0.052851417231567666,81.45077720207254
41-3041.00,2012,0.11501359164538512,0.013228126263171401,0.03869364427269535,53.26424870466321
41-3099.01,2012,0.12169167792433339,0.01480886447603969,0.05353077127302734,82.90155440414507
41-4011.00,2012,0.1174819695182514,0.013802013161887353,0.04156468790312436,58.652849740932645
41-4011.07,2012,0.12267193619923016,0.015048403930867994,0.046405559466321855,67.97927461139896
41-4012.00,2012,0.10963199620232811,0.012019174591307285,0.03453653423095327,45.49222797927461
41-9011.00,2012,0.11175706947659592,0.012489642577996687,0.03286005411054685,43.005181347150256
41-9012.00,2012,0.05936484072215942,0.003524184313967357,0.008863541565993898,0.5181347150259067
41-9021.00,2012,0.11972924437021876,0.01433509195746356,0.044724814977041505,64.66321243523316
41-9022.00,2012,0.1262061756188609,0.01592799876433876,0.04507392054689174,65.38860103626943
41-9031.00,2012,0.1291222719396703,0.016672561110862166,0.052539122834525796,80.72538860103627
41-9041.00,2012,0.0870844395183358,0.007583699606222687,0.01785818118774702,9.533678756476684
41-9091.00,2012,0.09672734611801354,0.009356179487033989,0.03141451808764649,40.51813471502591
43-1011.00,2012,0.12207100856473276,0.014901331132011057,0.04659363448772992,68.70466321243524
43-2011.00,2012,0.11413652991202156,0.013027147460357791,0.03133220145813945,40.310880829015545
43-2021.00,2012,0.10660392631100751,0.01136439710492272,0.02845274480012882,35.233160621761655
43-3011.00,2012,0.1206573295114554,0.014558191164835926,0.044771269609239106,64.87046632124353
43-3021.01,2012,0.13537271036951715,0.018325770712789177,0.057825810554831845,90.88082901554404
43-3021.02,2012,0.12851118744729828,0.016515125299114634,0.052871287025415076,81.55440414507773
43-3031.00,2012,0.1257944049101173,0.01582423230669055,0.04976261474027693,73.88601036269431
43-3041.00,2012,0.1061507437139246,0.011267980391019304,0.034767149691438765,45.803108808290155
43-3051.00,2012,0.1285821646939463,0.016533373077381126,0.051343950615907824,78.03108808290155
43-3061.00,2012,0.1257309951638833,0.01580828314490045,0.05244855753894344,80.51813471502591
43-3071.00,2012,0.10997050172988762,0.012093511250723216,0.03688085918211766,49.84455958549223
43-4011.00,2012,0.12568173417492745,0.015795898305217125,0.04731032796156496,69.94818652849742
43-4021.00,2012,0.11737288337858635,0.013776393752603233,0.04481760527360372,65.07772020725389
43-4031.01,2012,0.12140017293279107,0.014738001988111578,0.040048737143460196,55.5440414507772
43-4031.02,2012,0.1159053111456486,0.013434041151769613,0.03935232400248871,54.50777202072539
43-4031.03,2012,0.1125515021590785,0.012667840638265052,0.035923943431494215,48.49740932642487
43-4041.01,2012,0.12882808478939148,0.01659667543050264,0.05422459741139671,84.04145077720207
43-4041.02,2012,0.11548250547287411,0.0133362090702924,0.040508571308666794,56.6839378238342
43-4051.00,2012,0.12346349829384481,0.015243235410954221,0.04516879094012424,65.5958549222798
43-4051.03,2012,0.12155890716024027,0.014776567909991914,0.044871343253321046,65.18134715025907
43-4061.00,2012,0.11941597306494173,0.014260174623046889,0.04634446195876907,67.7720207253886
43-4071.00,2012,0.12412936399913803,0.015408099006830505,0.04426727461594988,63.83419689119171
43-4081.00,2012,0.11244389229706131,0.012643628914913123,0.03574686787720303,47.979274611398964
43-4111.00,2012,0.12087359759318925,0.014610426595120246,0.03965103501299258,54.92227979274612
43-4121.00,2012,0.11196791299825029,0.012536813541183746,0.03521719990370137,46.63212435233161
43-4131.00,2012,0.130337873573826,0.016987961287746652,0.05414005971953182,83.73056994818653
43-4141.00,2012,0.12206151394351095,0.014899013186181918,0.04360104492658999,62.90155440414508
43-4151.00,2012,0.13085155634978102,0.01712212979915992,0.0465766007939743,68.49740932642487
43-4161.00,2012,0.128372940771611,0.016479611922351544,0.04829726836125422,71.60621761658031
43-4171.00,2012,0.12023055051937405,0.014455385278191756,0.039495785946005585,54.715025906735754
43-4181.00,2012,0.107895165595875,0.011641366758961288,0.03192162721845247,41.55440414507772
43-5011.00,2012,0.12980223923096224,0.016848621309371953,0.05111060700829295,77.40932642487047
43-5011.01,2012,0.13449001315117465,0.01808756363740313,0.057950384898247116,91.0880829015544
43-5021.00,2012,0.08669145275576635,0.00751540798090527,0.01815165641388767,10.05181347150259
43-5031.00,2012,0.1267008367947424,0.016053102044487948,0.0470528490265159,69.74093264248705
43-5032.00,2012,0.1325452227687869,0.01756823607882735,0.05049729803629323,75.95854922279793
43-5041.00,2012,0.08881198755285477,0.007887569133088431,0.019417056876313295,13.782383419689118
43-5051.00,2012,0.09406481138666622,0.008848188741209092,0.02385943289681887,25.28497409326425
43-5052.00,2012,0.08310002503573163,0.006905614160939225,0.01704748769002598,7.772020725388601
43-5053.00,2012,0.08104113134277892,0.006567664969317544,0.01640850723907717,7.253886010362694
43-5061.00,2012,0.1213983065928125,0.014737548843602503,0.046722929164623825,69.22279792746114
43-5071.00,2012,0.0967333325102893,0.009357337618546194,0.024480754874720626,27.04663212435233
43-5081.01,2012,0.08169391816222073,0.006673896264695617,0.019406557505013893,13.575129533678757
43-5081.02,2012,0.08120512857470337,0.006594272906834106,0.017214452506525806,8.186528497409327
43-5081.03,2012,0.07388493915677696,0.005458984234200634,0.014137373238317551,4.66321243523316
43-5081.04,2012,0.08962068185090838,0.008031866615421738,0.021705109498185434,19.689119170984455
43-5111.00,2012,0.11133703672084329,0.012395935745778406,0.03525447528713128,46.83937823834197
43-6011.00,2012,0.12604332215296968,0.015886919059357296,0.044579218079652504,64.35233160621762
43-6012.00,2012,0.12701931742911707,0.016133907000158803,0.045176572430136105,65.69948186528498
43-6013.00,2012,0.11751921995364145,0.01381076705851236,0.039227554024969975,54.196891191709845
43-6014.00,2012,0.11720632023704045,0.013737321503507677,0.03969703533281901,55.129533678756474
43-9011.00,2012,0.12593214592218333,0.015858905376566073,0.04605527392634162,67.15025906735751
43-9021.00,2012,0.11820361887063034,0.013972095514113237,0.038253904296450404,52.020725388601036
43-9022.00,2012,0.11525752670127745,0.013284297461295684,0.035828621109784485,48.18652849740933
43-9031.00,2012,0.13278616374982763,0.017632165283396038,0.05017943467136427,74.92227979274611
43-9041.01,2012,0.12080250172276057,0.01459324442247757,0.04334778800963646,62.69430051813472
43-9041.02,2012,0.1283681635251755,0.016478385406826196,0.04862316566627123,72.12435233160622
43-9051.00,2012,0.08782249064584481,0.007712789863239499,0.02070427685382984,16.787564766839377
43-9061.00,2012,0.1194116625106136,0.01425914514354868,0.04100694600365034,57.512953367875646
43-9071.00,2012,0.09799058256855435,0.009602154272124668,0.025475904596092745,29.326424870466322
43-9081.00,2012,0.13306445597590694,0.017706149444164074,0.04990092176194002,74.19689119170984
43-9111.00,2012,0.13019879505706458,0.016951726234311505,0.06014169798854413,94.4041450777202
43-9111.01,2012,0.13826004267441497,0.01911583940033105,0.064339225222911,98.65284974093264
45-1011.05,2012,0.10212167816031369,0.010428837150278689,0.027853237086528506,34.40414507772021
45-1011.06,2012,0.1039634571310517,0.010808400418640026,0.032047079519047894,41.76165803108808
45-1011.07,2012,0.10025445732141477,0.010050956212811376,0.026838536215669173,32.12435233160622
45-1011.08,2012,0.10060516294257377,0.010121398810701818,0.02891137847250564,36.26943005181347
45-2011.00,2012,0.12362868910505942,0.015284052769835438,0.04433297291868354,64.14507772020725
45-2021.00,2012,0.09133839021097762,0.008342701526332812,0.02253229018579298,22.383419689119172
45-2041.00,2012,0.06684765196379325,0.004468608573072431,0.010049160295345024,1.2435233160621761
45-2091.00,2012,0.09127520766710803,0.008331163534673697,0.018744180337468254,11.606217616580311
45-2092.01,2012,0.07254215007616696,0.00526236353767313,0.012960468349941263,3.626943005181347
45-2092.02,2012,0.07534400537168569,0.005676719145448602,0.013440089382478114,4.1450777202072535
45-2093.00,2012,0.08854001539501616,0.0078393343261497,0.02056270063799288,16.16580310880829
45-3011.00,2012,0.08028818072587728,0.006446191964271131,0.015634989926192833,6.528497409326425
45-3021.00,2012,0.08902147070509932,0.007924822246498856,0.019940751923811277,15.025906735751295
45-4011.00,2012,0.08970743388693425,0.008047423694578679,0.021310371648931844,18.65284974093264
45-4021.00,2012,0.08053337912079697,0.006485625152614018,0.015228676625299491,5.803108808290156
45-4022.00,2012,0.09839206913853216,0.009680999269361692,0.02250721384509998,22.17616580310881
45-4023.00,2012,0.110885736913373,0.012295646650821772,0.032443984741431675,42.17616580310881
47-1011.00,2012,0.10526248204903152,0.011080190127122682,0.0313365718647409,40.41450777202073
47-1011.03,2012,0.10490285927205092,0.01100460988345172,0.030974715381066924,39.48186528497409
47-2011.00,2012,0.08811474235842488,0.007764207820891596,0.02098437682453,17.72020725388601
47-2021.00,2012,0.07270459383935993,0.005285957965346293,0.013959810193873198,4.455958549222798
47-2022.00,2012,0.07356489196884193,0.005411793330387384,0.013927826368899426,4.352331606217617
47-2031.01,2012,0.08185902597872141,0.006700900134184987,0.01793248423387776,9.740932642487047
47-2031.02,2012,0.08184642062738462,0.006698836569514771,0.018585879681239217,10.984455958549223
47-2041.00,2012,0.07832374788571951,0.006134609482865752,0.016182742947526266,6.94300518134715
47-2042.00,2012,0.074563713818829,0.00555974741845623,0.01515653009080051,5.492227979274611
47-2043.00,2012,0.06679851364528476,0.004462041425219295,0.010793729743432455,1.450777202072539
47-2044.00,2012,0.08310815265118243,0.006906965037092242,0.01976337470500741,14.507772020725389
47-2051.00,2012,0.07795672879058274,0.006077251563728472,0.015224955301017385,5.699481865284974
47-2053.00,2012,0.07677327244309419,0.005894135361621566,0.014109036456687101,4.5595854922279795
47-2061.00,2012,0.07413573665844704,0.005496107449890608,0.013110711754690257,3.7305699481865284
47-2071.00,2012,0.0858083451729257,0.007363072101315961,0.018004297540244834,9.94818652849741
47-2072.00,2012,0.08498938017380349,0.007223194742327302,0.01660221511510741,7.461139896373057
47-2073.00,2012,0.09924270938519666,0.009849115366114602,0.02283973700912825,23.10880829015544
47-2081.00,2012,0.07602606221488314,0.005779962135901283,0.015156594520640896,5.595854922279793
47-2082.00,2012,0.07089687451557303,0.005026366816076908,0.01185403940556187,2.1761658031088085
47-2111.00,2012,0.10022069465585168,0.010044187637301458,0.02832514573267798,34.818652849740936
47-2121.00,2012,0.07761484469421512,0.006024064116907132,0.015430969343054882,6.321243523316062
47-2131.00,2012,0.07601642461280926,0.0057784968109149135,0.014482366074229926,4.870466321243524
47-2132.00,2012,0.0807136896407674,0.0065146996954261235,0.017062465980241373,7.875647668393782
47-2141.00,2012,0.07257657822281079,0.005267359706531773,0.012865641899689334,3.4196891191709846
47-2142.00,2012,0.07257941173240154,0.005267771007421466,0.013131965007666814,3.8341968911917097
47-2151.00,2012,0.08490114372573723,0.007208204205938291,0.018330190615270955,10.569948186528498
47-2152.01,2012,0.08865487889953025,0.007859687552690373,0.021228148058306064,18.44559585492228
47-2152.02,2012,0.08840370862187341,0.007815215698101095,0.02195230020010036,20.72538860103627
47-2161.00,2012,0.07135797999410884,0.005091961308839637,0.012956568442751178,3.523316062176166
47-2171.00,2012,0.06726461031162319,0.004524527800374525,0.011342087282294923,1.5544041450777202
47-2181.00,2012,0.07318667761039285,0.0053562897796475785,0.013489106883885242,4.248704663212435
47-2211.00,2012,0.08738715766181503,0.007636515324210917,0.02053927412526551,16.06217616580311
47-2221.00,2012,0.07906095598363874,0.006250634761046862,0.01526456688367369,5.9067357512953365
47-2231.00,2012,0.09347321221482457,0.00873724140175763,0.024221120195981664,26.528497409326423
47-3011.00,2012,0.07280686163871705,0.005300839101679289,0.012337241757194048,2.7979274611398965
47-3012.00,2012,0.07788874984784046,0.006066657352859467,0.015351598708193224,6.1139896373057
47-3013.00,2012,0.08317374496633834,0.006917871851725492,0.017329723461554213,8.49740932642487
47-3014.00,2012,0.06715324056641675,0.00450955771857104,0.009852602316031932,0.8290155440414507
47-3015.00,2012,0.06560556224552754,0.004304089797551788,0.011649009383905168,1.9689119170984455
47-3016.00,2012,0.07119241963235859,0.005068360613109836,0.012302950800389992,2.694300518134715
47-4011.00,2012,0.12424914507189633,0.01543785005109714,0.047636350804908426,70.36269430051813
47-4021.00,2012,0.0952402617688502,0.009070707461799108,0.02508650838745883,28.186528497409327
47-4031.00,2012,0.06744638298426775,0.004549014577660522,0.011378630511084231,1.6580310880829014
47-4041.00,2012,0.09730464241860756,0.009468193436213083,0.02673864275501373,32.020725388601036
47-4051.00,2012,0.0831344608448167,0.00691133857995836,0.01727179267720322,8.290155440414507
47-4061.00,2012,0.0873899204537934,0.007636998196920338,0.019067040194697,12.435233160621761
47-4071.00,2012,0.08733187863196173,0.0076268570253876945,0.018921413395623424,12.124352331606218
47-4091.00,2012,0.08639520096053688,0.007464130749011552,0.019299171700781933,13.367875647668393
47-4099.02,2012,0.09394315831263741,0.008825316993753256,0.02352948981039676,24.559585492227978
47-4099.03,2012,0.09226018011601096,0.008511940835038784,0.02283540969435286,23.00518134715026
47-5011.00,2012,0.08452764548251507,0.00714492285081775,0.017635566585194492,8.911917098445596
47-5012.00,2012,0.09398379789419795,0.008832954266617446,0.02440293583019009,26.735751295336787
47-5013.00,2012,0.0901900718126368,0.008134249053568583,0.020965757497341128,17.616580310880828
47-5021.00,2012,0.10244535855986667,0.010495051490459647,0.02639955094331224,30.984455958549223
47-5031.00,2012,0.1028180528447891,0.010571551990793845,0.028936029683391772,36.373056994818654
47-5041.00,2012,0.09103733482054491,0.008287796331227998,0.020266616592992556,15.647668393782384
47-5042.00,2012,0.08578650295361948,0.007359324089011363,0.017795032927703763,9.32642487046632
47-5051.00,2012,0.07343239563775938,0.0053923167291004236,0.013193536165183158,3.937823834196891
47-5061.00,2012,0.07676990971146552,0.005893619037106569,0.01431714284010292,4.766839378238342
47-5071.00,2012,0.08203809634969537,0.006730249252681901,0.016029249351740413,6.7357512953367875
47-5081.00,2012,0.08759159427982277,0.007672287388481081,0.01906976550336966,12.538860103626943
49-1011.00,2012,0.10781700022859955,0.011624505538293835,0.0343844913107801,45.38860103626943
49-2011.00,2012,0.10395421262403697,0.010806478322283486,0.029453401806454442,37.409326424870464
49-2021.00,2012,0.09064376390459403,0.008216291934791783,0.023059722084081663,23.626943005181346
49-2021.01,2012,0.10763999500577084,0.011586368524842372,0.03234699254361127,42.07253886010363
49-2022.00,2012,0.10104406242636133,0.010209902551622404,0.026442118190239877,31.295336787564768
49-2091.00,2012,0.10815570480183684,0.011697656481182072,0.03515295383978302,46.52849740932643
49-2092.00,2012,0.09745824560036373,0.009498109635500816,0.025314035368870183,29.015544041450777
49-2093.00,2012,0.09983166224861198,0.009966360787320938,0.027310096913447605,33.16062176165803
49-2094.00,2012,0.10702270257915811,0.011453858867346935,0.032814018544462004,42.90155440414508
