occ,delta_e_2023,delta_DAIOE_2023,DAIOE_2023,pctl_2023
13-1031.02,0.5255158303588915,0.2761668879577952,2.3817822931913613,81.34715025906736
13-1032.00,0.46419584250454193,0.2154777801985015,1.9950984129989422,52.95336787564767
13-1041.01,0.4639850149292372,0.2152820940788845,2.1529862080587394,64.24870466321244
13-1041.02,0.4222601370015685,0.1783036233005834,1.7664350565758797,43.21243523316062
13-1041.03,0.5850868847401112,0.34232666269488815,2.4540636254121586,87.04663212435233
13-1041.04,0.4347459352880808,0.18900402824950815,2.066427120710219,58.134715025906736
13-1041.06,0.45022874445529076,0.2027059223337875,2.0577977850201905,56.994818652849744
13-1041.07,0.5727603690262109,0.32805444032704123,2.555870653784412,94.61139896373057
13-1051.00,0.5445445911262461,0.2965288117248505,2.350629512850288,78.75647668393782
13-1071.00,0.5933630593795152,0.35207972023621803,2.4802284539866624,89.32642487046633
13-1074.00,0.2943957542966813,0.08666886014791195,1.3719889316928287,18.44559585492228
13-1075.00,0.5776526706890038,0.33368260795413873,2.484534895937407,89.74093264248705
13-1081.00,0.5584695180143437,0.3118882025511734,2.496306483674218,90.98445595854922
13-1081.01,0.5156586140752335,0.2659038062699906,2.3658275491998273,79.68911917098445
13-1081.02,0.5477796343111134,0.30006252776601716,2.568869015417402,96.06217616580311
13-1111.00,0.5985898853311503,0.35830985082075967,2.516751548109754,92.64248704663213
13-1121.00,0.48290423095389584,0.23319649627317357,2.0357325984501125,55.129533678756474
13-1131.00,0.5749427661705344,0.3305591843718258,2.35247409729974,79.27461139896373
13-1141.00,0.5751929528611763,0.3308469330211594,2.4915041093347186,90.25906735751295
13-1151.00,0.5572700609817662,0.3105499208666215,2.348233779095696,78.34196891191709
13-1161.00,0.5628866533734962,0.31684138454601446,2.4848026456203796,89.84455958549223
13-1199.01,0.3780632239805513,0.14293180132656852,1.6958404059264491,38.86010362694301
13-1199.02,0.5381155562035655,0.28956835182827273,2.557291254288365,94.81865284974093
13-1199.03,0.5728212115819675,0.3281241404382332,2.5732983393290327,96.47668393782384
13-1199.04,0.562642957897536,0.31656709807168854,2.688452209614198,100.0
13-1199.05,0.5614918169412462,0.3152730604919819,2.512062483196157,91.91709844559585
13-1199.06,0.5384553964749925,0.28993421399304137,2.3391727444964,77.30569948186529
13-2011.01,0.5166114617743385,0.2668874024366188,2.244425976575109,68.29015544041451
13-2011.02,0.5565621006722099,0.30976137190466313,2.4020425144972317,82.59067357512953
13-2021.01,0.48824097577441006,0.23837925042514807,2.151658050404893,64.04145077720207
13-2021.02,0.48861646687317395,0.23874605169962348,2.2760730988709974,71.50259067357513
13-2031.00,0.5531652741226833,0.3059918204952234,2.3116490960069074,74.81865284974093
13-2041.00,0.5335009388940244,0.28462325180080555,2.2903617764478486,72.74611398963731
13-2051.00,0.5582407233870206,0.311632705247664,2.3160489623410405,75.44041450777202
13-2052.00,0.5663998646818615,0.3208088067116311,2.2936090246657015,73.05699481865285
13-2053.00,0.5588661094034582,0.31233132823975807,2.4408092121378635,86.21761658031087
13-2061.00,0.5683083432615951,0.32297437302073895,2.478467195738445,89.01554404145078
13-2071.00,0.5764479692396673,0.33229226124053646,2.4678109423649364,88.29015544041451
13-2071.01,0.5550093899562197,0.3080354229395752,2.3313884561941416,76.78756476683938
13-2072.00,0.5678591142266302,0.322463973610253,2.087505910963715,59.48186528497409
13-2081.00,0.552425365549809,0.30517378450284016,2.3494137927877223,78.54922279792746
13-2082.00,0.529793778771871,0.28068144802537814,2.2514292771361317,68.80829015544042
13-2099.01,0.5510684420059825,0.3036764277749009,2.3029979372647413,74.19689119170984
13-2099.02,0.5533550241127222,0.30620178271079135,2.3890457105521175,81.76165803108809
13-2099.04,0.5730713718140547,0.3284107971928425,2.5036899052905524,91.50259067357513
15-1111.00,0.5280371434846316,0.2788232248994094,2.5660231906922832,95.5440414507772
15-1121.00,0.5366884055824233,0.28803444468660366,2.5654707270733534,95.44041450777202
15-1121.01,0.5462668669816086,0.29840748996190253,2.5762774867354974,96.6839378238342
15-1122.00,0.5444174558918714,0.2963903662797778,2.613194103446739,98.34196891191709
15-1131.00,0.5319303716744554,0.2829499203097243,2.507314059655713,91.60621761658031
15-1132.00,0.5262748273323448,0.2769651938836893,2.5874933319245774,97.40932642487047
15-1133.00,0.550044293728886,0.302548725063709,2.487485798486696,90.15544041450777
15-1134.00,0.5097821766222357,0.2598778676017043,2.6011989070724555,98.03108808290155
15-1141.00,0.5386132016057663,0.29010418094401386,2.604547157944422,98.13471502590673
15-1142.00,0.4712231354861789,0.22205124341742571,2.3953312208178987,82.27979274611398
15-1143.00,0.5111933578206961,0.26131864907999824,2.5776130282596323,96.78756476683938
15-1143.01,0.4279739179881573,0.183161674478134,1.9574407168432784,51.398963730569946
15-1151.00,0.4441978247418642,0.19731170750540392,2.043124811319922,56.373056994818654
15-1152.00,0.4917037554805022,0.2417725831536295,2.3728027683716815,80.31088082901555
15-1199.01,0.537368626749448,0.2887650410145875,2.5680007194315797,95.85492227979275
15-1199.02,0.532252401606219,0.28329261901558783,2.528145189697521,93.47150259067358
15-1199.03,0.5230998987118524,0.2736335040323502,2.5329630063691355,93.78238341968913
15-1199.04,0.5332925760757711,0.2844009716975321,2.4985446134487574,91.19170984455958
15-1199.05,0.48971196127705896,0.23981780501782368,2.4920079561790227,90.46632124352331
15-1199.06,0.5380454372541945,0.2894928925500574,2.517166718853437,92.74611398963731
15-1199.08,0.5918029634643343,0.35023074756516814,2.558790437633644,95.02590673575129
15-1199.09,0.5759430140809165,0.33171035546861083,2.522202674391702,93.05699481865285
15-1199.10,0.5658119757323409,0.3201431918821351,2.5736573091920287,96.58031088082902
15-1199.11,0.5039828785520424,0.2539987418736027,2.677372974487538,99.79274611398964
15-1199.12,0.5349220782192046,0.2861416297663528,2.561007646697071,95.23316062176166
15-2011.00,0.5537650597473165,0.306655741396949,2.4088338549909603,83.21243523316062
15-2021.00,0.564593985896431,0.31876636891041926,2.5707575480301625,96.37305699481865
15-2031.00,0.5631777875797432,0.3171692204232144,2.4035852375056352,82.79792746113989
15-2041.00,0.5491175711095164,0.30153010690121484,2.3805137810986694,81.139896373057
15-2041.01,0.5666740497431352,0.32111947865228524,2.4423436734718074,86.42487046632124
15-2041.02,0.575171656983391,0.33082243499701963,2.5311728183718407,93.67875647668394
15-2091.00,0.4096640090764309,0.16782460033257407,1.4630225275247395,25.077720207253886
17-1011.00,0.49714429007128913,0.24715244515048607,2.570593281536465,96.26943005181347
17-1012.00,0.5195811961623295,0.26996461940547706,2.5787788070438693,96.89119170984456
17-1021.00,0.46446906837400703,0.21573151547621802,2.420172646912649,84.04145077720207
17-1022.00,0.3722333310990466,0.13855765278109244,1.7637195319637595,43.10880829015544
17-1022.01,0.42865798271044253,0.18374766614138605,1.9999609502776365,53.36787564766839
17-2011.00,0.5477526675123363,0.30003298476688006,2.4866695519553126,89.94818652849742
17-2021.00,0.5068235821813238,0.2568701434551091,2.350362221761583,78.65284974093264
17-2031.00,0.5173770841578369,0.26767904721166547,2.518168620887723,92.84974093264249
17-2041.00,0.5374860513165638,0.28889125535987187,2.62946459972512,98.860103626943
17-2051.00,0.521172545581362,0.2716208222677568,2.510310968320967,91.70984455958549
17-2051.01,0.534873367173149,0.2860895189111423,2.5126504791669744,92.12435233160622
17-2061.00,0.5306065214197111,0.28154328057312633,2.516290765058492,92.43523316062176
17-2071.00,0.5244337460852788,0.27503075403303867,2.453083643715125,86.94300518134715
17-2072.00,0.45521667233981145,0.20722221877613126,2.2955316468977447,73.47150259067358
17-2072.01,0.4961600445990094,0.24617478985649102,2.2056579511574457,66.83937823834196
17-2081.00,0.5474474894283955,0.2996987536814532,2.516391043391377,92.53886010362694
17-2081.01,0.5342701865032564,0.2854446321862244,2.5594828017032243,95.12953367875647
17-2111.01,0.5006651321380913,0.2506655745388524,2.3268481858433687,76.16580310880829
17-2111.02,0.5219307804002278,0.2724117395291908,2.5919979666798305,97.61658031088083
17-2111.03,0.5291885970579113,0.2800405712561204,2.4013809933627686,82.48704663212435
17-2112.00,0.48504572377188393,0.23526935414939074,2.2952333933460154,73.26424870466322
17-2112.01,0.5615847374111169,0.31537741729311314,2.58476533740864,97.20207253886011
17-2121.01,0.43462461496253557,0.1888985559313323,2.00042959598198,53.47150259067357
17-2121.02,0.5017467272732936,0.2517497783294609,2.3121666840582558,74.92227979274611
17-2131.00,0.5149863188894219,0.26521090864327734,2.4251866690180526,84.87046632124353
17-2141.00,0.5174776618403346,0.2677831305037397,2.463911619137772,88.08290155440415
17-2141.01,0.48460875342985393,0.23484564390083695,2.4100161464696095,83.3160621761658
17-2141.02,0.49646184576645597,0.2464743643018363,2.3282304924697366,76.47668393782384
17-2151.00,0.5382588922526965,0.28972263508909996,2.623944483716706,98.65284974093264
17-2161.00,0.546223371295012,0.29835997134888853,2.4953473523729595,90.88082901554404
17-2171.00,0.5444287658779858,0.2964026811154267,2.5137181715703933,92.2279792746114
17-2199.01,0.4931845851323979,0.2432310350122154,2.2568689601705074,69.53367875647669
17-2199.02,0.4999865864969808,0.24998658667690285,2.317034053940582,75.5440414507772
17-2199.03,0.5414988041015062,0.29322095484336136,2.462164677364339,87.97927461139896
17-2199.04,0.4685904340088618,0.21957699484461346,2.235997997961803,67.97927461139896
17-2199.05,0.49497225543794127,0.24499753365332258,2.336970423856574,77.20207253886011
17-2199.06,0.4920807611320345,0.24214347547628243,2.3726821611534574,80.20725388601036
17-2199.07,0.45325291706458626,0.2054382068275567,2.277684540926495,71.81347150259067
17-2199.08,0.43867745044821455,0.19243790553174572,2.235303135375336,67.87564766839378
17-2199.09,0.500512378520181,0.250512641051929,2.298597664557037,73.78238341968913
17-2199.10,0.49914754880826645,0.24914827548130075,2.40368496660595,82.90155440414507
17-2199.11,0.4723765599867741,0.22313961442493838,2.0549825936379196,56.89119170984456
17-3011.01,0.43742720491265025,0.1913425595976937,2.4120695148054407,83.62694300518135
17-3011.02,0.4777424851210081,0.22823788208959664,2.350686069853719,78.860103626943
17-3012.01,0.46426726266617035,0.21554409118353882,2.3438699913317236,77.92746113989638
17-3012.02,0.499995672242486,0.24999567226121547,2.480963475244028,89.43005181347151
17-3013.00,0.44565135976025727,0.19860513445616626,2.4289374360698988,85.5958549222798
17-3021.00,0.44514962623609633,0.19815818973813626,2.1299964223903824,62.90155440414508
17-3022.00,0.47759175852606006,0.22809388781201445,2.3137887563690067,75.23316062176166
17-3023.01,0.4322517995033388,0.18684161817387462,2.271841813651631,70.98445595854922
17-3023.03,0.399620960647743,0.15969691218902496,2.112484438206136,61.03626943005181
17-3024.00,0.3266518367484923,0.10670142245116367,1.8119379052795648,44.97409326424871
17-3024.01,0.33367253784155537,0.1113373625096242,1.7294832681591343,41.24352331606217
17-3025.00,0.4002653885940204,0.16021238130632215,1.8849438390209436,48.39378238341969
17-3026.00,0.46098386574108363,0.21250612447359343,2.277539465108631,71.70984455958549
17-3027.00,0.3435333182906716,0.11801514077579986,1.7078637325077157,39.48186528497409
17-3027.01,0.3581129168420453,0.12824486120911768,1.7501085561089615,42.38341968911917
17-3029.01,0.35200301652409444,0.1239061236420619,1.7294522541306925,41.13989637305699
17-3029.02,0.4574227817159224,0.20923560123273238,2.376248869958525,80.72538860103627
17-3029.03,0.40994760055511265,0.16805703520089418,2.036679570179499,55.233160621761655
17-3029.04,0.39979667325380924,0.15983737994481312,2.1141951806035806,61.13989637305699
17-3029.05,0.4773775023173481,0.2278892797187497,2.347254511847811,78.23834196891191
17-3029.06,0.4590218673666969,0.2107010747208095,2.2895074877099075,72.64248704663213
17-3029.07,0.36160279992567135,0.1307565849140851,1.8990640227217908,49.32642487046632
17-3029.08,0.35755486254737906,0.12784547973127514,1.995200306284964,53.056994818652846
17-3029.09,0.33038690153157957,0.10915550470363765,1.7128798260021634,40.20725388601036
17-3029.11,0.46422579054997415,0.21550558461174846,2.282110658077846,72.2279792746114
17-3029.12,0.3523273792158274,0.12413458214509344,1.7916263729003568,43.93782383419689
17-3031.01,0.30421827623472864,0.09254875959522965,1.520937296690909,29.430051813471504
17-3031.02,0.4273900452375512,0.18266225076815606,2.378374249310509,80.93264248704664
19-1011.00,0.5413257552452686,0.29303357329186047,2.3470017557738814,78.13471502590673
19-1012.00,0.4925805140079904,0.24263556278037604,2.3633282340848454,79.48186528497409
19-1013.00,0.505041672249666,0.25506709070873906,2.2521620733648526,68.9119170984456
19-1020.01,0.5114366335249507,0.26156743011133476,2.2638883512436356,69.94818652849742
19-1021.00,0.5260899226073182,0.2767706066689741,2.424044463390455,84.55958549222798
19-1022.00,0.49923484785653033,0.24923543331433298,2.437495162717704,86.01036269430051
19-1023.00,0.4493779935661942,0.20194058110157845,1.892376727706779,48.9119170984456
19-1029.01,0.5458234868612035,0.2979232788093224,2.52479986024161,93.26424870466322
19-1029.02,0.5281571616125337,0.278949987362608,2.389145304864868,81.86528497409327
19-1029.03,0.536000838540373,0.2872968989159829,2.413188182788807,83.73056994818653
19-1031.01,0.4217442865958968,0.17786824327628195,1.844703537964808,46.21761658031088
19-1031.02,0.41069691696275096,0.16867195760270876,1.8046867022465634,44.55958549222798
19-1031.03,0.41141585622757215,0.16926300675546632,1.7391732820991612,41.865284974093264
19-1032.00,0.3901357265543459,0.15220588513408737,1.7312647885006407,41.347150259067355
19-1041.00,0.5778238349768113,0.3338803842673093,2.6403862033902454,99.17098445595855
19-1042.00,0.561983674612822,0.31582565053133016,2.495041570243042,90.77720207253886
19-2011.00,0.53559053155611,0.2868572174925565,2.4919181668127117,90.36269430051813
19-2012.00,0.5557842139901182,0.30889609252061356,2.558672817524818,94.92227979274611
19-2021.00,0.5653485562012533,0.3196189899988417,2.52820506324671,93.57512953367876
19-2031.00,0.46352383254774754,0.2148543433397523,2.1447205331566543,63.83419689119171
19-2032.00,0.5110294746838593,0.2611511239956612,2.4829294830344546,89.63730569948187
19-2041.00,0.5119233500803488,0.26206551635748737,2.277163469115941,71.60621761658031
19-2041.01,0.5765884946825305,0.3324542922002665,2.5499197207119075,94.09326424870466
19-2041.02,0.44365542405638503,0.19683013529465082,2.0055285754864265,53.78238341968912
19-2041.03,0.5631032321482082,0.3170852500557589,2.499012743021853,91.29533678756476
19-2042.00,0.49774008509405765,0.24774519230943975,2.257271953819283,69.63730569948187
19-2043.00,0.4730263248133895,0.22375390396646228,2.2512855006835975,68.70466321243524
19-2099.01,0.5309851946022135,0.28194527688675053,2.459917175221909,87.66839378238342
19-3011.00,0.5764585900204688,0.33230450600838696,2.2960413069215106,73.57512953367876
19-3011.01,0.5494524854598687,0.3018980337780272,2.425707295863788,84.97409326424871
19-3022.00,0.5522529935790693,0.3049833689170436,2.3515153101926334,79.06735751295336
19-3031.01,0.5872518646762026,0.344864752565677,2.44645299782669,86.6321243523316
19-3031.02,0.6210226525720997,0.3856691350076868,2.6639032013631265,99.58549222797927
19-3031.03,0.6139518217796933,0.37693683946660433,2.5974380958841583,97.8238341968912
19-3032.00,0.5835810600173642,0.3405668536109904,2.4811243039983797,89.53367875647669
19-3039.01,0.5883533686222845,0.34615968636918976,2.6613876221937987,99.48186528497409
19-3041.00,0.6202426704772581,0.3847009702807606,2.425724281218532,85.07772020725389
19-3051.00,0.538752796441736,0.29025457567379065,2.468396772440145,88.39378238341969
19-3091.01,0.5964150975271965,0.35571096855837525,2.5688529045471777,95.95854922279793
19-3091.02,0.46278566955483436,0.21417057594531633,2.061722063093689,57.82383419689119
19-3092.00,0.5725470295149819,0.3278101010064296,2.5105748042928475,91.81347150259067
19-3093.00,0.6130807799648227,0.3758680427622753,2.3760107152812737,80.62176165803109
19-3094.00,0.6166741235999896,0.3802869747178153,2.4260219847175204,85.18134715025907
19-3099.01,0.5414496880275214,0.2931677646651002,2.5878278533894377,97.51295336787565
19-4011.01,0.3583376231935331,0.1284058521959905,1.7412050541106732,42.17616580310881
19-4011.02,0.42714791544794395,0.18245534167152389,2.0113016233955765,53.8860103626943
19-4021.00,0.4341885777416476,0.18851972104131476,2.0922325804013053,59.89637305699482
19-4031.00,0.4054252893876108,0.16436966527502797,1.9906813264306205,52.74611398963731
19-4041.01,0.4458463896523891,0.19877900316606997,1.905225364463299,49.637305699481864
19-4041.02,0.370509231871321,0.13727709090187631,1.806061569105469,44.766839378238345
19-4051.01,0.3808258455868978,0.14502832466697574,1.8699637552979498,47.7720207253886
19-4051.02,0.4282947809991146,0.18343641943107955,2.046738017772819,56.476683937823836
19-4061.00,0.5205563828545842,0.2709789477306484,2.3677827966465625,79.89637305699482
19-4061.01,0.5302811807671941,0.2811981306758496,2.3811172020508447,81.24352331606218
19-4091.00,0.39035795892650393,0.15237933609726614,1.8275127717208604,45.59585492227979
19-4092.00,0.4258318060796608,0.18133272706906586,2.05871019500805,57.30569948186528
19-4093.00,0.298033424588347,0.0888239221718579,1.4893205963440688,27.150259067357513
19-4099.01,0.41421765634513663,0.1715762668280577,2.0008377060145635,53.575129533678755
19-4099.02,0.40996306495944523,0.1680697146309423,2.0410329207861633,56.16580310880829
19-4099.03,0.4790297276176855,0.22946947994147393,2.4355332078658867,85.90673575129534
21-1011.00,0.5504298517094862,0.302973021652927,2.2545141519764758,69.32642487046633
21-1012.00,0.5461031444191033,0.298228644344432,2.2703622090841575,70.67357512953367
21-1013.00,0.5947264394517124,0.3536995377829114,2.593311644367907,97.72020725388602
21-1014.00,0.6033406605390872,0.364019952659742,2.52673806762123,93.3678756476684
21-1015.00,0.5084732249916313,0.25854502053339007,1.9595624509383223,51.60621761658031
21-1021.00,0.5249541481064189,0.27557685761413603,2.1226995502472374,62.17616580310881
21-1022.00,0.548385403333767,0.30072655058953823,2.270584844714505,70.77720207253886
21-1023.00,0.5656503736634393,0.31996034522558847,2.374235995818754,80.51813471502591
21-1091.00,0.5177899618613391,0.268106444604367,2.143858320146615,63.73056994818653
21-1092.00,0.5129642069277541,0.26313227758901975,1.9385774848251909,50.880829015544045
21-1093.00,0.46823526059349796,0.21924425926306093,1.9549915813503291,51.295336787564764
21-1094.00,0.4172711116817084,0.17411518064408876,1.8274843485394408,45.49222797927461
21-2011.00,0.5708734090889027,0.32589644920478567,2.3089320887294695,74.50777202072538
21-2021.00,0.5652122962334756,0.31946493981351815,2.3193659781617995,75.64766839378238
23-1011.00,0.5894755775437461,0.3474814565205331,2.5004355582827316,91.39896373056995
23-1012.00,0.5902716445599842,0.34842061437154825,2.422995626413168,84.35233160621762
23-1021.00,0.5964763731174226,0.3557840636873148,2.379795967393081,81.03626943005182
23-1022.00,0.6148314194979013,0.37801767440180434,2.566740282259456,95.64766839378238
23-1023.00,0.6148286681835449,0.3780142912203515,2.55550245163705,94.50777202072538
23-2011.00,0.5674787984090448,0.3220321866437733,2.4287316844284303,85.49222797927462
23-2091.00,0.4737212235041481,0.22441179759826702,1.9980952234386493,53.16062176165803
23-2093.00,0.5705971032352464,0.3255810542204544,2.2994964856208435,73.98963730569949
25-1011.00,0.59172132552519,0.3501341270812878,2.244832386443017,68.39378238341969
25-1021.00,0.5494056269315217,0.3018465429040184,2.1700785067536286,64.76683937823834
25-1022.00,0.5630212734068052,0.31699295430862046,2.142212081974386,63.626943005181346
25-1031.00,0.5655253473008302,0.31981891843972454,2.4250233346461454,84.76683937823834
25-1032.00,0.5613452055992831,0.3151084398493015,2.387294040152158,81.65803108808291
25-1041.00,0.5627097412856427,0.3166422529377549,2.1055629470165194,60.62176165803109
25-1042.00,0.5825116577519431,0.3393198314169169,2.264468016939562,70.05181347150258
25-1043.00,0.5834474490016607,0.3404109257465454,2.207829774268001,66.94300518134715
25-1051.00,0.5778659200675166,0.33392902157547744,2.244842297439129,68.49740932642487
25-1052.00,0.5729222907999847,0.3282399512955022,2.300258503002777,74.09326424870466
25-1053.00,0.6023206305688028,0.3627901420088002,2.3415752865970054,77.51295336787565
25-1054.00,0.5735227352464797,0.32892832784460363,2.1408163614399047,63.41968911917098
25-1061.00,0.6027991079957795,0.36336676460050743,2.4799489274793602,89.22279792746114
25-1062.00,0.6105437493898603,0.3727636699190286,2.3831536909572066,81.45077720207254
25-1063.00,0.5682280480583414,0.3228831146001927,2.2312006979755004,67.7720207253886
25-1064.00,0.6020672650200848,0.362484991608765,2.255030884200061,69.43005181347151
25-1065.00,0.6115815071263517,0.3740319398589398,2.285183124914451,72.43523316062176
25-1066.00,0.6036403455186604,0.36438166673788774,2.2307516991646463,67.66839378238342
25-1067.00,0.62687682507785,0.3929745538196854,2.290388549855971,72.84974093264249
25-1071.00,0.5973289489898406,0.3568018733013076,2.31056695919097,74.71502590673575
25-1072.00,0.517446267686876,0.2677506399430781,2.1162999299214196,61.347150259067355
25-1081.00,0.5975108052146969,0.3570191623483155,2.2016593669415805,66.32124352331606
25-1082.00,0.6076397324394547,0.36922604443909207,2.464160310812881,88.18652849740933
25-1111.00,0.6153017426304623,0.3785962344840837,2.4114893404009785,83.52331606217616
25-1112.00,0.6330763735318461,0.40078569472423353,2.364886220391318,79.58549222797927
25-1113.00,0.6110796653966906,0.3734183574613313,2.335280745327326,76.99481865284974
25-1121.00,0.5462834924558865,0.2984256541298006,2.252771621248782,69.11917098445596
25-1122.00,0.6056144431342896,0.36676885373285567,2.2623258663266994,69.84455958549223
25-1123.00,0.6333520918319812,0.4011348722279463,2.5123748114801834,92.02072538860104
25-1124.00,0.609239770598965,0.37117309807947946,2.1750446138854302,65.07772020725389
25-1125.00,0.6184575291518747,0.38248971536464194,2.368276594941894,80.0
25-1126.00,0.6032776867869722,0.3639439673750402,2.2962179937015352,73.67875647668394
25-1191.00,0.5734982079754014,0.3289001945509968,2.2751871851034617,71.39896373056995
25-1192.00,0.5730068661496176,0.32833686865460576,2.2242858640037015,67.25388601036269
25-1193.00,0.5518741893805165,0.30456512090440213,2.100172533539,60.51813471502591
25-1194.00,0.47427010563553357,0.22493213309954016,1.8573006243026404,46.424870466321245
25-2011.00,0.4428147394154345,0.19608489344355914,1.864900928352459,47.25388601036269
25-2012.00,0.5164094114061624,0.26667868018885904,2.1981776997649964,66.11398963730569
25-2021.00,0.5352680460615993,0.28651188113460235,2.278676665862541,71.91709844559585
25-2022.00,0.5492923146980246,0.3017220469863137,2.312315799972823,75.02590673575129
25-2023.00,0.45314233087564515,0.20533797203141266,1.937157013875949,50.77720207253886
25-2031.00,0.5416005251547321,0.2933311288478816,2.315805401267211,75.33678756476684
25-2032.00,0.45701870233038266,0.20886609427974692,2.020260648887822,54.50777202072539
25-2052.00,0.5159880525457667,0.26624367036997293,2.07752993531816,58.75647668393783
25-2053.00,0.5632610106196844,0.3172629660843082,2.4205144255270805,84.24870466321244
25-2054.00,0.527469909494433,0.2782245054220653,2.252388241930399,69.01554404145078
25-2059.01,0.37432708398809833,0.1401207658070328,1.4169482019241306,21.761658031088082
25-3011.00,0.562221292963532,0.31609278226158566,2.3987162100063015,82.38341968911917
25-3021.00,0.4557912556288689,0.20774566870774092,1.891800943334569,48.80829015544042
25-3099.02,0.5747936172665455,0.33038770245036003,2.3487525799288353,78.44559585492227
25-4011.00,0.5146300565528297,0.2648440951075687,2.269787645618088,70.36269430051813
25-4012.00,0.4955941217597105,0.24561353352277876,2.327182960252403,76.37305699481865
25-4013.00,0.39273276652767775,0.15423902590448343,1.894602196613172,49.119170984455955
25-4021.00,0.5410529606336065,0.292738306210391,2.4790490685509297,89.11917098445596
25-4031.00,0.3954869065494472,0.15640989325205118,1.6397341470350355,35.95854922279793
25-9011.00,0.40908515300794307,0.16735066241153218,2.097153585958343,60.310880829015545
25-9021.00,0.5016556796119681,0.2516584208869456,2.2264501789200652,67.46113989637306
25-9031.00,0.5669686027330569,0.3214533964850749,2.487125097852109,90.05181347150258
25-9031.01,0.5701400466682639,0.3250596728148901,2.61912800150376,98.54922279792746
25-9041.00,0.482316374050184,0.232629084676917,1.9153198232307576,50.05181347150259
27-1011.00,0.5064513448834512,0.2564929647342565,2.6559023521188285,99.37823834196891
27-1012.00,0.2844481003822205,0.0809107218110538,1.6693843847004346,37.61658031088083
27-1013.00,0.3261378314690968,0.10636588511536499,2.058108336044119,57.2020725388601
27-1014.00,0.4590584230907286,0.21073463581054638,2.469555307536556,88.49740932642487
27-1021.00,0.49720788025747287,0.2472156761901295,2.569543571709274,96.16580310880829
27-1022.00,0.4799059872606647,0.23030975660863326,2.4602928523996117,87.7720207253886
27-1023.00,0.3640049734598131,0.13249962070347923,1.9023179063888187,49.53367875647668
27-1024.00,0.4709041310972596,0.22175070068446504,2.5871368762116105,97.30569948186529
27-1025.00,0.5087014755469437,0.25877719122363774,2.6464535100008684,99.27461139896373
27-1026.00,0.30795533460677915,0.09483648811277332,1.431060319440429,23.10880829015544
27-1027.00,0.4048546227780161,0.1639072655847297,2.0267226191838685,54.715025906735754
27-2011.00,0.4562121739465379,0.20812954765702615,1.7913312792158005,43.83419689119171
27-2012.01,0.5161336859186384,0.26639398173995965,2.202519598121047,66.6321243523316
27-2012.02,0.5182935046457973,0.26862815695802306,2.4745089410916425,88.70466321243524
27-2012.03,0.536682863968428,0.28802849647735423,2.4198521781156326,83.93782383419689
27-2012.04,0.5640911589036128,0.318198835553221,2.3945854756958043,82.1761658031088
27-2012.05,0.4931051105933311,0.2431526500932613,2.4610176838881728,87.87564766839378
27-2021.00,0.2267419972402654,0.051411933312504515,0.8784320510032453,0.7253886010362695
27-2022.00,0.4436326180018699,0.19680989975519306,1.928046654435523,50.46632124352332
27-2023.00,0.36955756745860885,0.13657279566592423,1.6881930813770645,38.23834196891192
27-2031.00,0.1765245784102568,0.0311609267829189,0.6499584034133329,0.0
27-2032.00,0.30437668144918034,0.0926451642100158,1.144300919133626,6.424870466321243
27-2041.01,0.48416112582719906,0.23441199576226088,1.8797233410287877,48.082901554404145
27-2041.04,0.5216560668082133,0.2721250520378151,2.136297167177444,63.3160621761658
27-2042.01,0.4766983988799783,0.22724136349473487,1.7134440579708279,40.310880829015545
27-2042.02,0.37833937278888063,0.14314068100228358,1.7109385306692713,39.89637305699482
27-3011.00,0.5345357495604389,0.2857284675581403,2.184711199442095,65.5958549222798
27-3012.00,0.4757562694189989,0.22634402789148306,1.9221422305100306,50.259067357512954
27-3021.00,0.5521337575973017,0.3048516862785159,2.389684988831646,82.07253886010362
27-3022.00,0.5886989755252727,0.34656648378450566,2.4243160086638653,84.66321243523316
27-3031.00,0.5874074782402295,0.34504754549254574,2.4298481662777482,85.80310880829016
27-3041.00,0.572815796300528,0.328117936491408,2.615008788406143,98.44559585492227
27-3042.00,0.5752555191377626,0.33091891229845677,2.553499964634455,94.30051813471502
27-3043.04,0.5766299899656844,0.33250214532782524,2.611440386821303,98.23834196891191
27-3043.05,0.5544943626238267,0.3074639981816038,2.579505075438509,96.99481865284974
27-3091.00,0.5589365160489513,0.3124100289729396,2.174256189496474,64.97409326424871
27-4011.00,0.39840717050171587,0.1587282735071833,2.025543680010914,54.61139896373057
27-4012.00,0.3960222940946786,0.1568336574200121,2.032149940770032,55.02590673575129
27-4013.00,0.5025202611048514,0.252526612820888,2.1215241244351684,61.6580310880829
27-4014.00,0.44680479699610415,0.19963452661872985,2.1256972157331453,62.27979274611399
27-4021.00,0.36001392368816126,0.1296100252493452,2.067251505850881,58.23834196891192
27-4031.00,0.3115040340619635,0.0970347632368769,1.7123305989649302,40.10362694300518
27-4032.00,0.4896156353298997,0.23972347035950134,2.627217118048831,98.75647668393782
29-1011.00,0.42181384459908366,0.1779269194954599,1.7858881609102013,43.626943005181346
29-1021.00,0.3840980100158998,0.14753128129817428,1.9842996144321658,52.64248704663213
29-1022.00,0.3822620176003686,0.1461242500999045,1.9547772019306835,51.19170984455958
29-1023.00,0.40973383064604507,0.16788181197588195,2.083546492748181,59.170984455958546
29-1024.00,0.37690674751378594,0.1420586963214208,1.9312540677452774,50.5699481865285
