occ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
25-1122.00,0.4394978330315176,0.5192175273865415,0.6074144486692016,0.656978800580971,0.3377192982456141,0.30540983606557376,0.15007781812791818,0.41658830620855936,0.34494923758378737,0.18981059141863166,0.22822641509433964,0.08833333333333333,0.08767564128950174,0.4544993662864385,0.13568145317605362,0.19094076655052267,0.1737501463528861,0.0,0.07528243894334606,0.09090909090909088,0.07305882352941177,0.007767616998386228,0.007231063527196609,0.06724045185583648,0.0029655990510083037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13639514170040487,0.0,0.0,0.0,0.0,0.0,0.13297872340425532,0.2392335664335665,0.0,0.01088989441930618,0.03571428571428571,0.0,0.0,0.027011327330816154,0.147485167206041,0.0,0.40057185021213804,0.6615776081424936,0.36250330330330327,0.1846356742499176,0.2547159363579312,0.1540921109266433,0.8228931572629051,0.37635092180546725
25-1123.00,0.5737888375689258,0.7590453834115806,0.6416349809885932,0.7525530361752244,0.4592982456140351,0.4317349726775957,0.18053805677017717,0.42194092827004215,0.36846850378268203,0.23406262079628917,0.3306666666666667,0.07833333333333332,0.05680393661009971,0.4958174904942966,0.1624231599933544,0.23803948896631827,0.14635288607891347,0.0,0.11262252865924574,0.1558441558441558,0.1462205882352941,0.0,0.0,0.029349112426035513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125506072874493,0.0,0.0,0.0,0.0,0.0,0.23120567375886522,0.12461538461538464,0.0,0.0,0.015873015873015872,0.0,0.0,0.014522218995062446,0.021069309600863,0.0,0.3316362294779561,0.6106870229007634,0.33512552552552555,0.16485328058028353,0.22108604968806525,0.2174414314702084,0.8378991596638655,0.3989319771137953
25-1124.00,0.5341119498646917,0.5924256651017215,0.6074144486692016,0.677297732557702,0.38315789473684214,0.31868852459016395,0.15007781812791818,0.2724532851115129,0.23666261612637682,0.18429068419018169,0.21132075471698114,0.07291666666666667,0.05332385353714894,0.5688212927756655,0.12815667054327964,0.13937282229965156,0.20580874604847207,0.0,0.12815667054327964,0.12337662337662333,0.09944117647058821,0.0,0.0,0.04518558364712211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451012145748988,0.0,0.0,0.0,0.0,0.0,0.18723404255319148,0.20157202797202797,0.0,0.0,0.03571428571428571,0.0,0.0,0.07667731629392971,0.20010787486515644,0.0,0.6740453790813503,0.8905852417302799,0.36250330330330327,0.22584899439498846,0.2085717449887408,0.14757424829367274,0.7671068427370948,0.37635092180546725
25-1125.00,0.4578102427411643,0.6490610328638499,0.7129277566539924,0.6688315109007307,0.3294315789473684,0.25614754098360654,0.11041836507818871,0.33996383363471966,0.36564619183881464,0.3061461151913414,0.22822641509433964,0.1171875,0.08232454581173874,0.532319391634981,0.1730630780306806,0.1272938443670151,0.1540803184638801,0.0,0.058668383452400726,0.19047619047619047,0.09375,0.0,0.0,0.007767616998386228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07866558704453441,0.000914285714285715,0.0,0.0,0.0,0.0,0.23829787234042557,0.20157202797202797,0.0,0.0,0.05587301587301586,0.0,0.0,0.008388033691548067,0.04740594660194175,0.0018624141543475748,0.2922339051835454,0.6192773536895674,0.32290210210210213,0.20236069897790968,0.2699988925394071,0.23016971038553768,0.6914765906362546,0.3610934520025429
25-1126.00,0.4578102427411643,0.5924256651017215,0.5703422053231939,0.677297732557702,0.35368421052631577,0.30540983606557376,0.13896094271103535,0.41658830620855936,0.338638234487084,0.18429068419018169,0.21132075471698114,0.09333333333333334,0.08232454581173872,0.4666666666666666,0.13568145317605362,0.1272938443670151,0.22721285563751317,0.0,0.09816830038212326,0.10649350649350649,0.10808823529411762,0.0,0.0007211032880306876,0.05301775147928994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451012145748988,0.0,0.0,0.0,0.0,0.0,0.23120567375886522,0.21922797202797203,0.0,0.0,0.03571428571428571,0.0,0.0,0.03169329073482429,0.10234627831715208,0.0,0.2922339051835454,0.637150127226463,0.3156756756756756,0.1160567095285196,0.22108604968806525,0.12107237287093399,0.7202881152460984,0.3610934520025429
25-1191.00,0.43180662095346617,0.39480438184663535,0.4230608365019012,0.39509034399199283,0.3608771929824562,0.31258196721311476,0.08500704068776406,0.18354430379746836,0.13523578064364392,0.15066099729416316,0.21132075471698114,0.1171875,0.1255355773008775,0.20278833967046897,0.11993271307526168,0.15609756097560978,0.1639152324083831,0.0,0.12815667054327964,0.1558441558441558,0.10808823529411762,0.029349112426035513,0.023285627009324274,0.037353415814954286,0.02206405693950178,0.0,0.0,0.0,0.0,0.033570129082560865,0.0,0.0,0.0,0.0,0.12178137651821863,0.0,0.0,0.0,0.0,0.0,0.10638297872340427,0.1839160839160839,0.0013740458015267186,0.049773755656108594,0.09051428571428571,0.0,0.0,0.09410397908800465,0.147485167206041,0.0018624141543475748,0.25110680686220255,0.30534351145038163,0.28419459459459456,0.1846356742499176,0.12204215733323487,0.096046239931132,0.4828571428571428,0.3989319771137953
25-1192.00,0.43180662095346617,0.4777464788732394,0.5831178707224335,0.5503044077031329,0.30701754385964913,0.29102459016393445,0.15563625583635962,0.3303194695599759,0.3003018305828858,0.22960958639350604,0.24654088050314465,0.21541666666666665,0.13319737309858362,0.4544993662864385,0.13706595780029907,0.1821138211382114,0.20580874604847207,0.0,0.15506451791548984,0.1402597402597402,0.12682352941176467,0.0,0.0,0.09413663259817107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15380728744939273,0.0,0.0,0.0,0.0,0.0,0.17100709219858154,0.24923076923076926,0.0,0.028989441930618403,0.12444444444444444,0.0,0.0,0.04879465582340982,0.11630258899676374,0.0,0.2922339051835454,0.6473282442748092,0.2974366366366366,0.20236069897790968,0.285281848720883,0.13758224189878865,0.7436974789915967,0.3827590591226955
25-1193.00,0.39982094532728346,0.49765258215962443,0.5567965779467681,0.5503044077031329,0.3280701754385965,0.29102459016393445,0.11041836507818871,0.26371308016877637,0.2572419740504096,0.24797835330498652,0.27295597484276735,0.15625,0.10571220087189177,0.39999999999999997,0.13706595780029907,0.12125435540069687,0.1737501463528861,0.0,0.11993271307526168,0.10649350649350649,0.16864705882352943,0.04518558364712211,0.009514557272627117,0.06532544378698225,0.02206405693950178,0.056837472111747014,0.0,0.0,0.0,0.0,0.0,0.06157392812105926,0.0423931623931624,0.0,0.09234655870445345,0.09051428571428571,0.057756696428571425,0.0,0.010957991444000281,0.01661405549094534,0.23829787234042557,0.19160839160839163,0.0,0.10751131221719457,0.08380952380952379,0.0,0.0,0.04356665698518734,0.147485167206041,0.003880029488224114,0.24954805386460063,0.559796437659033,0.36972972972972973,0.22156280909990111,0.246520727970763,0.196957818360696,0.7202881152460984,0.3989319771137953
25-1194.00,0.36319612590799033,0.31690140845070425,0.4990494296577947,0.43906954342607296,0.30701754385964913,0.2694672131147541,0.19037649151411845,0.2833031946955998,0.1224961781192427,0.20177812137611134,0.17728301886792455,0.08333333333333333,0.0773850730630344,0.31254752851711026,0.11170875560724373,0.1425691056910569,0.1551340592436483,0.0,0.13706595780029907,0.101010101010101,0.16180147058823527,0.15737493275954814,0.13821146353921498,0.1815492200107585,0.13345195729537365,0.14395188670094095,0.02764888617998073,0.025246952501050864,0.03208688991781617,0.050355193623841304,0.03306666666666667,0.09851828499369482,0.05128205128205128,0.0,0.18218623481781376,0.05587301587301586,0.021450892857142863,0.0,0.05322953923837575,0.030902143213158338,0.1202127659574468,0.26010629370629373,0.0,0.11312217194570136,0.11936507936507935,0.0,0.0,0.06389776357827476,0.15844120819848972,0.0,0.30741560597675704,0.45349618320610685,0.3156756756756756,0.20606660072535443,0.26047473144080624,0.1540921109266433,0.7759243697478991,0.3610934520025429
25-2011.00,0.3235192382037561,0.20661971830985915,0.3574144486692015,0.27599882601726355,0.4547368421052631,0.4662295081967213,0.280645519899207,0.18836648583484028,0.12347614754419661,0.3156242752222652,0.30157232704402515,0.10125,0.07928415065391883,0.34220532319391633,0.2757310184416016,0.28147735191637635,0.28213909378292945,0.012307692307692304,0.3028603865536911,0.19047619047619047,0.2897426470588235,0.11326519634211943,0.10140514987931538,0.08714362560516407,0.009015421115065241,0.11367494422349404,0.001474607262932307,0.0,0.03036178830933142,0.02551329810274625,0.17920000000000003,0.21571563682219416,0.11794871794871795,0.0,0.242914979757085,0.16666666666666666,0.23018973214285712,0.020942222222222216,0.12097622554176309,0.07443096859943514,0.12482269503546098,0.29279440559440556,0.018129770992366408,0.0942684766214178,0.2685714285714285,0.0,0.0,0.1995004356665699,0.3008697411003236,0.05690709916062029,0.3529791551374285,0.3053435114503817,0.4386594594594595,0.43389383448730623,0.25886891358115843,0.1719778023734858,0.4546458583433374,0.4910998092816275
25-2012.00,0.26394286528170585,0.31298904538341155,0.3555133079847909,0.3870003988531092,0.4573684210526316,0.3359357923497268,0.18609649447861856,0.20433996383363467,0.16610481752969306,0.2372477773482799,0.27916981132075475,0.140625,0.149447115834378,0.39169581749049426,0.21970011629838845,0.2606271777003485,0.29636459430979983,0.0019433198380566818,0.22476740322312677,0.1714285714285714,0.21143382352941176,0.13448090371167296,0.004757278636313559,0.10543302850995159,0.0,0.0666893006111165,0.0,0.0,0.0,0.0,0.0,0.07976040353089531,0.05743589743589744,0.0,0.17878542510121453,0.047619047619047616,0.05231584821428571,0.0,0.04821516235360123,0.03625851470343912,0.09361702127659574,0.1875524475524476,0.0,0.04675716440422323,0.19714285714285712,0.0,0.0,0.1603252977054894,0.147485167206041,0.0,0.376351226710939,0.3330788804071247,0.4386594594594595,0.32047477744807124,0.2934770571080512,0.2640195535878989,0.5186074429771909,0.47043865225683407
25-2021.00,0.40547744521537427,0.39480438184663535,0.48122623574144485,0.48088139011596837,0.5536842105263157,0.5277459016393443,0.30015563625583636,0.369427365883062,0.23960252440123866,0.375724777734828,0.35471698113207545,0.21023333333333336,0.16698785712949277,0.4740177439797212,0.21970011629838845,0.3010452961672474,0.36043788783514813,0.008097165991902834,0.2657833527163981,0.23015873015873015,0.32375,0.029349112426035513,0.004757278636313559,0.17428725121032815,0.0006832740213523137,0.00875448637113202,0.0007078114862075072,0.0009457755359394711,0.0,0.006768171186000174,0.04000000000000001,0.012478982765868007,0.0,0.0,0.18218623481781376,0.10666666666666666,0.003487723214285714,0.0,0.02391472052738622,0.0009569695962784524,0.2127659574468085,0.34,0.0,0.007164404223227752,0.22666666666666666,0.0,0.0,0.08713331397037466,0.2844356796116505,0.04850036860280138,0.5299391256225788,0.4596030534351145,0.49124324324324325,0.39952522255192885,0.2547159363579312,0.18986349382032833,0.6350180072028812,0.5053528289891926
25-2022.00,0.37082629662034305,0.41715179968701094,0.47528517110266166,0.5564678170694081,0.3508771929824561,0.35928961748633875,0.19988141999555328,0.24412296564195302,0.2000313590215985,0.3732199458832625,0.3056603773584906,0.22559999999999997,0.2005210769547402,0.5576679340937896,0.3028603865536911,0.28147735191637635,0.33551399133590915,0.0019433198380566818,0.22476740322312677,0.1714285714285714,0.25058823529411767,0.012673480365788055,0.004757278636313559,0.1484669176976869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17878542510121453,0.006031746031746031,0.0,0.0,0.0,0.0,0.15886524822695036,0.3002461538461539,0.002862595419847331,0.02828054298642534,0.20190476190476192,0.0,0.0,0.16994481556781876,0.19805151024811218,0.0,0.3743220807969009,0.5089058524173027,0.43471471471471473,0.3461918892185954,0.30183838458414847,0.3175152185943553,0.6986794717887155,0.4675270184361094
25-2023.00,0.3235192382037561,0.39480438184663535,0.374287072243346,0.48088139011596837,0.37368421052631573,0.3193306010928962,0.2945971985473949,0.294755877034358,0.1514640743208812,0.18981059141863166,0.23396226415094346,0.125,0.1257975190375512,0.3239543726235741,0.25786398626571416,0.2606271777003485,0.38344456152675327,0.0019433198380566818,0.31860912665448304,0.17316017316017313,0.25058823529411767,0.15129101667563208,0.13270303564453614,0.2074018289402905,0.10628706998813763,0.14395188670094095,0.05406893297418453,0.04334804539722572,0.10350609650908439,0.09529585029888243,0.10513066666666666,0.1559478772593527,0.08303589743589743,0.0,0.21862348178137653,0.08888888888888889,0.07955357142857142,0.0,0.0624868504102672,0.04984216647283602,0.22163120567375885,0.33398601398601396,0.0,0.15879336349924583,0.23809523809523808,0.0,0.0,0.2117339529480105,0.32493932038834955,0.0,0.33163622947795607,0.43053435114503813,0.3990582582582583,0.24933728981206724,0.19501458156447266,0.18446781036709092,0.6770708283313325,0.3610934520025429
25-2031.00,0.35607463324312777,0.3333333333333333,0.47528517110266166,0.3870003988531092,0.4573684210526316,0.4789071038251366,0.30015563625583636,0.39451476793248946,0.27940888244286777,0.3455740239659838,0.27295597484276735,0.20523333333333335,0.1754074129511479,0.4131812420785804,0.3028603865536911,0.27113588850174214,0.33551399133590915,0.0019433198380566818,0.2803621864097026,0.20952380952380953,0.2317941176470588,0.016675632060247445,0.004757278636313559,0.15737493275954814,0.0,0.005759530507323698,0.0007078114862075072,0.0,0.004312754021211849,0.0015593866412544415,0.0032000000000000028,0.0009457755359394711,0.0009846153846153854,0.0,0.2127546558704453,0.014958730158730154,0.0008035714285714293,0.0,0.01358790939056035,0.0009569695962784524,0.2034609929078014,0.36181818181818187,0.0,0.03506787330316743,0.1492063492063492,0.0,0.0,0.12231193726401395,0.2616808252427184,0.0018624141543475748,0.5312672938572219,0.45349618320610685,0.43052972972972975,0.4038905374216947,0.2934770571080512,0.2501844678103671,0.6819867947178871,0.47774952320406866
25-2032.00,0.3494007772600566,0.44136150234741783,0.39995247148288976,0.5869913682166751,0.4304842105263157,0.41704918032786886,0.2417920403172015,0.3303194695599759,0.23813257026380777,0.36858136838036337,0.5292452830188679,0.265,0.21958201582876494,0.4666666666666666,0.34439552528105444,0.3010452961672474,0.32014693829762325,0.0019433198380566818,0.2657833527163981,0.24531024531024526,0.2529411764705882,0.24663797740720816,0.212545194147045,0.2912533620225927,0.1309608540925267,0.12765544669706083,0.06783193409488607,0.07224674232870952,0.18286077049938243,0.18192844147968468,0.19353600000000004,0.17404897015552753,0.10256410256410256,0.0,0.16194331983805668,0.09523809523809523,0.06776785714285713,0.0,0.10300511957360263,0.05582322644957635,0.1795177304964539,0.30615384615384617,0.0,0.1478129713423831,0.2777777777777778,0.0,0.0,0.19078710426953235,0.22333468176914778,0.0,0.37677550267478327,0.35782188295165396,0.43052972972972975,0.4615891856247939,0.46616707888810954,0.3858144253827707,0.7289555822328931,0.5402097902097902
25-2052.00,0.2868944187844629,0.3724569640062597,0.4030418250950571,0.46164613451132963,0.42105263157894735,0.3565573770491804,0.2779218854220707,0.33996383363471966,0.23666261612637682,0.31310398144569,0.21132075471698114,0.20052083333333331,0.19364978389806722,0.4182509505703422,0.25786398626571416,0.36655052264808363,0.26123990165086053,0.0,0.18431217810267483,0.2092352092352092,0.27999999999999997,0.006724045185583648,0.04694682864783118,0.001613770844540077,0.0,0.0627485692113687,0.03047521676726766,0.0,0.0983721941222338,0.16243610846400416,0.08,0.06797761664564943,0.03418803418803419,0.05916030534351146,0.18218623481781376,0.04920634920634922,0.06780133928571429,0.0,0.04536608457816116,0.08070443595281608,0.09255319148936172,0.1875524475524476,0.0,0.0,0.19714285714285712,0.0,0.0,0.18036595991867557,0.3510146979503776,0.036860280138129045,0.4794687327061427,0.4335877862595419,0.5876468468468469,0.4041411144081766,0.4374469341799254,0.3175152185943553,0.6536614645858344,0.633490146217419
25-2053.00,0.3494007772600566,0.39480438184663535,0.3768441064638784,0.5282922313950076,0.4378947368421052,0.41704918032786886,0.2779218854220707,0.31050030138637735,0.27635137783701147,0.3961190568225744,0.3239748427672956,0.20052083333333331,0.1754074129511479,0.3718631178707224,0.3028603865536911,0.2787456445993032,0.28213909378292945,0.0,0.21338677521182922,0.22799422799422794,0.21764705882352942,0.0051102743410435724,0.004757278636313559,0.15737493275954814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12696356275303644,0.000914285714285715,0.0,0.0,0.0,0.0,0.1795177304964539,0.26153846153846155,0.0,0.0,0.19714285714285712,0.0,0.0,0.15070577984316,0.19805151024811218,0.0,0.426351226710939,0.4596030534351145,0.4518918918918919,0.4315858885591824,0.318394920447414,0.349689479185882,0.6302521008403361,0.5146726001271457
25-2054.00,0.2976376991474556,0.39480438184663535,0.374287072243346,0.4515318217051347,0.5315368421052631,0.3831967213114755,0.2148150893055659,0.369427365883062,0.23813257026380777,0.40578275995361424,0.39999999999999997,0.22916666666666666,0.18146013808071546,0.420532319391635,0.24445505897989703,0.3909407665505226,0.402470436717012,0.0009327935222672072,0.2803621864097026,0.2698412698412698,0.32375,0.025013448090371173,0.003129788576522079,0.171059709521248,0.0,0.014283635658162768,0.041289003362104566,0.0009457755359394711,0.04791642227727215,0.0,0.0,0.06797761664564943,0.0009846153846153854,0.047709923664122134,0.2127546558704453,0.06984126984126983,0.0008035714285714293,0.0,0.041092467915001055,0.02554577172287756,0.24468085106382978,0.3854545454545455,0.0,0.03506787330316743,0.19047619047619047,0.0,0.0,0.1270694162067964,0.38641113807982747,0.0,0.5299391256225788,0.45801526717557245,0.4849249249249249,0.376195186284207,0.2934770571080512,0.20365246264526835,0.6050420168067228,0.633490146217419
25-2059.01,0.3494007772600566,0.3748982785602504,0.4030418250950571,0.46164613451132963,0.367719298245614,0.3770491803278688,0.18053805677017717,0.2260397830018083,0.1703970836109913,0.31310398144569,0.220125786163522,0.1171875,0.08793758302617548,0.3292167300380228,0.2712729135515313,0.3010452961672474,0.29636459430979983,0.024291497975708502,0.22476740322312677,0.19047619047619047,0.2459411764705882,0.31360946745562135,0.25238615081074045,0.2912533620225927,0.16370106761565836,0.36375982151518094,0.09830715086215372,0.0009457755359394711,0.0776295723818133,0.010287620202720263,0.18666666666666668,0.37042875157629257,0.22457435897435893,0.25286259541984735,0.4042105263157895,0.3961904761904762,0.27120535714285715,0.011111111111111112,0.26762045024195247,0.29074597109154343,0.217645390070922,0.31192167832167833,0.0,0.1319758672699849,0.2085333333333333,0.0,0.0,0.1728144060412431,0.29075647249190933,0.0,0.4521306032097399,0.37938931297709916,0.5424432432432432,0.28849324101549617,0.39412676732252944,0.23016971038553768,0.6086434573829532,0.6624793388429753
25-3011.00,0.37082629662034305,0.46361502347417843,0.39995247148288976,0.5869913682166751,0.3438175438596492,0.31258196721311476,0.16808715630326837,0.2675587703435805,0.2000313590215985,0.30132199458832626,0.29323270440251575,0.24,0.19060938874024735,0.5214195183776933,0.29494102010300716,0.3010452961672474,0.35216163212738555,0.0,0.18431217810267483,0.18831168831168826,0.301,0.0051102743410435724,0.004757278636313559,0.1484669176976869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12696356275303644,0.0,0.0,0.0,0.0,0.0,0.1795177304964539,0.21922797202797203,0.0,0.0,0.17857142857142858,0.0,0.0,0.14522218995062447,0.10234627831715208,0.0,0.3743220807969009,0.45801526717557245,0.3807807807807808,0.3184965380811078,0.275591568533353,0.23016971038553768,0.7357503001200479,0.4910998092816275
25-3021.00,0.26394286528170585,0.1940532081377152,0.3284790874524715,0.22388452826212926,0.292280701754386,0.2694672131147541,0.0902690283850886,0.09041591320072331,0.08623730939594684,0.1331735601082335,0.1761006289308176,0.052083333333333336,0.051864463861395385,0.2370088719898606,0.1053954145206845,0.17282229965156798,0.2469704952581665,0.0,0.17734811984272028,0.0753246753246753,0.1488970588235294,0.15737493275954814,0.10544132522759823,0.16137708445400753,0.07307236061684459,0.11000097002619073,0.02764888617998073,0.025246952501050864,0.026525162332061366,0.041626960062375484,0.0015360000000000013,0.09851828499369482,0.060170940170940164,0.0,0.15380728744939273,0.049168253968253965,0.10125,0.0,0.032873974332000844,0.04984216647283602,0.04468085106382978,0.20839160839160842,0.0,0.028989441930618403,0.1388888888888889,0.0,0.0,0.065349985477781,0.1887810140237325,0.0,0.23132263420033203,0.351206106870229,0.3053261261261261,0.1669106495219255,0.17257927572077228,0.10483920555863,0.42459783913565424,0.3458359821996186
25-3099.02,0.3494007772600566,0.39480438184663535,0.45556083650190116,0.4515318217051347,0.38596491228070173,0.30540983606557376,0.161194693544801,0.1506931886678722,0.13842068127474422,0.2372477773482799,0.17358490566037735,0.22559999999999997,0.15856830130783767,0.4131812420785804,0.20200614720053164,0.21545180023228808,0.22721285563751317,0.0,0.1263775821011242,0.2092352092352092,0.17941176470588238,0.04518558364712211,0.03305056736807315,0.1395589026358257,0.02588849347568209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009327935222672072,0.0,0.0,0.0,0.0,0.0,0.10859574468085108,0.13076923076923078,0.0,0.0,0.09051428571428571,0.0,0.0,0.07057798431600348,0.11124595469255663,0.0,0.4521306032097399,0.4315521628498728,0.3839519519519519,0.22156280909990111,0.30183838458414847,0.23634938203283523,0.6819867947178871,0.48719643992371264
25-4011.00,0.28079028221458074,0.4147104851330204,0.19011406844106465,0.5079732994182765,0.31456140350877193,0.24385245901639344,0.08500704068776406,0.2260397830018083,0.15434518443024575,0.5753846153846154,0.5880503144654088,0.1219,0.14588283720321063,0.18960709759188848,0.12045190230935371,0.15145180023228802,0.2469704952581665,0.0,0.16514371157999666,0.15079365079365076,0.09375,0.08714362560516407,0.056085811291275656,0.19203873050026893,0.0014234875444839872,0.0800271607333398,0.0,0.0,0.0,0.0,0.0,0.12347625052543083,0.038461538461538464,0.0,0.09716599190283401,0.03571428571428571,0.06138392857142856,0.0,0.010957991444000281,0.0438611064960957,0.33156028368794327,0.21922797202797203,0.0,0.03506787330316743,0.2619047619047619,0.0,0.0,0.07667731629392971,0.05852211434735709,0.0,0.17945028592510606,0.1590330788804071,0.25657657657657656,0.18067919551599076,0.19501458156447266,0.1540921109266433,0.31692677070828323,0.3610934520025429
25-4012.00,0.36319612590799033,0.4214084507042254,0.3959125475285171,0.5802635440732685,0.4378947368421052,0.49590163934426224,0.30079485659230715,0.3930801687763713,0.25424326761005056,0.33629686896018557,0.6162767295597484,0.27416666666666667,0.20206933971972232,0.3292167300380228,0.17444758265492608,0.5212543554006969,0.3783222105139913,0.06072874493927125,0.4945727418729579,0.27549302549302546,0.21764705882352942,0.15737493275954814,0.0876340801426182,0.19203873050026893,0.03294899169632266,0.10185275002425066,0.0007078114862075072,0.0,0.0,0.0015593866412544415,0.0,0.10639974779319042,0.060170940170940164,0.0,0.13639514170040487,0.049168253968253965,0.01729910714285714,0.0,0.01358790939056035,0.024921083236418014,0.3383829787234043,0.4151048951048951,0.0,0.04675716440422323,0.4177777777777777,0.0,0.0025445292620865164,0.065349985477781,0.11124595469255663,0.0018624141543475748,0.3995572772551189,0.32519083969465645,0.32290210210210213,0.32970656116056707,0.34896083281036583,0.307830658550083,0.3913565426170468,0.3394278448823903
25-4013.00,0.2390786823203858,0.30769953051643195,0.24952471482889732,0.37928673023231313,0.42105263157894735,0.3193306010928962,0.13896094271103535,0.20433996383363467,0.18662537728822856,0.3732199458832625,0.28176100628930817,0.171875,0.1473422268789642,0.3292167300380228,0.0846278451570028,0.3443623693379791,0.33551399133590915,0.0019433198380566818,0.4132746303372654,0.17316017316017313,0.20458823529411763,0.41608391608391615,0.33122677696876224,0.43272727272727274,0.24911032028469748,0.21643709380153264,0.09240872181042449,0.09851828499369482,0.11178658422981114,0.16243610846400416,0.0,0.22166614123581335,0.08547008547008547,0.0,0.20599190283400812,0.0419047619047619,0.09040178571428571,0.0,0.06574794866400169,0.07310184416015948,0.26595744680851063,0.30615384615384617,0.0,0.19984917043740572,0.4374603174603175,0.0,0.0,0.19604995643334303,0.3577063106796117,0.0,0.2663715181700793,0.24885496183206104,0.25657657657657656,0.1846356742499176,0.16894311344088003,0.16044856422554263,0.3114525810324129,0.32508582326764146
25-4021.00,0.31588906749140333,0.41158059467918623,0.35266159695817495,0.48088139011596837,0.3217543859649123,0.26336065573770495,0.12089602015860078,0.2206871609403255,0.2572419740504096,0.6129725550831079,0.5880503144654088,0.14875,0.099631410556252,0.4346666666666666,0.3083984050506729,0.3637630662020906,0.42149631190727077,0.0,0.17444758265492608,0.19047619047619047,0.2459411764705882,0.10758472296933837,0.09414404038178412,0.2178590640129102,0.053143534994068806,0.059753613347560394,0.0,0.0,0.0,0.013536342372000349,0.0,0.06473308112652375,0.008547008547008548,0.02719465648854961,0.040161943319838064,0.014958730158730154,0.013147321428571425,0.0,0.010326811136825861,0.015657085894666887,0.319063829787234,0.23835524475524478,0.0,0.03506787330316743,0.21428571428571427,0.0,0.0,0.07667731629392971,0.168554476806904,0.0,0.3529791551374285,0.3826972010178117,0.32290210210210213,0.16485328058028353,0.246520727970763,0.20848705650863922,0.4474789915966387,0.4663191354100446
25-4031.00,0.16831139235355155,0.22833333333333336,0.20193916349809882,0.1881382590438061,0.09890526315789476,0.06352459016393444,0.0518787519454532,0.09041591320072331,0.06554035514091958,0.15066099729416316,0.23396226415094346,0.08333333333333333,0.08232454581173872,0.2577946768060836,0.1053954145206845,0.31358885017421606,0.33551399133590915,0.06384453441295547,0.1053954145206845,0.12337662337662333,0.06088235294117647,0.10112963959117804,0.15924364277344338,0.24068854222700373,0.08920521945432977,0.12125327383839364,0.0007078114862075072,0.0,0.000993658526487211,0.09096422073984234,0.0015360000000000013,0.16419714165615804,0.13401709401709402,0.005963740458015267,0.17878542510121453,0.07111111111111111,0.21177455357142855,0.012835555555555553,0.04909180166912127,0.06549925236750291,0.14574468085106385,0.2751384615384615,0.0,0.00471342383107089,0.12698412698412698,0.0,0.0,0.065349985477781,0.168554476806904,0.0018624141543475748,0.21306032097399003,0.19083969465648853,0.245045045045045,0.16485328058028353,0.05168149433349331,0.012874315931869888,0.24849939975990393,0.41645263827082013
25-9011.00,0.2156794921358374,0.2066666666666667,0.26045627376425856,0.2701213868047351,0.4378947368421052,0.31258196721311476,0.18609649447861856,0.19529837251356238,0.13842068127474422,0.34316196366447627,0.27916981132075475,0.10416666666666666,0.08793758302617548,0.39169581749049426,0.21338677521182922,0.40418118466898956,0.36043788783514813,0.015261538461538458,0.5451486957966439,0.13708513708513706,0.1462205882352941,0.28187197417966653,0.17198313419531885,0.3840774610005379,0.19572953736654805,0.2209840915704724,0.04608147696663455,0.03583438419503994,0.04791642227727215,0.11208091484016285,0.006666666666666667,0.15434531315678854,0.05128205128205128,0.0,0.12955465587044535,0.0419047619047619,0.057756696428571425,0.0,0.02391472052738622,0.020601428808772224,0.23829787234042557,0.5320615384615386,0.0,0.18853695324283556,0.5952380952380952,0.009500000000000001,0.0012213740458015278,0.21783328492593668,0.32493932038834955,0.012286760046043017,0.33163622947795607,0.20916030534351143,0.2303423423423423,0.24727992087042533,0.07965410314149654,0.087253274303634,0.3913565426170468,0.3394278448823903
